sites_ID;Class;Order;Family;Subfamily;Tribe;Genus;Species;Species Authors;;Wing size
bor1108;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1120;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1121;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1048;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1049;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1051;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1057;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1023;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1040;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1047;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1053;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1054;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1055;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1058;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1061;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1067;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1070;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1073;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1018;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1101;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1102;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1113;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1120;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1121;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;29.04
bor1019;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1013;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1026;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1027;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1032;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1035;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1069;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1073;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1086;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1097;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1112;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1117;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_editha;(W. Comstock, 1961);;
bor1002;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_hirta;(Weymer, 1907);;
bor1006;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_hirta;(Weymer, 1907);;
bor1004;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_hirta;(Weymer, 1907);;
bor1013;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_hirta;(Weymer, 1907);;
bor1014;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_hirta;(Weymer, 1907);;
bor1012;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_hirta;(Weymer, 1907);;
bor1097;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_hirta;(Weymer, 1907);;
bor1109;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_hirta;(Weymer, 1907);;
bor1048;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1001;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1002;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1049;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1050;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1006;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1051;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1057;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1019;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1020;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1021;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1023;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1045;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1046;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1003;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1004;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1007;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1008;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1010;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1011;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1013;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1014;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1015;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1026;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1027;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1028;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1030;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1031;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1032;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1033;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1035;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1041;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1043;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1047;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1052;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1053;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1054;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1055;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1056;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1058;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1059;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1060;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1063;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1064;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1065;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1066;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1067;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1068;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1069;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1070;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1072;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1073;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1074;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1076;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1078;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1079;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1080;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1081;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1084;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1042;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1012;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1018;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1082;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1075;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1089;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1091;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1092;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1093;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1094;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1096;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1097;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1098;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1101;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1102;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1103;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1104;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1105;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1106;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1108;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1109;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1110;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1111;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1112;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1114;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1118;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1115;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1117;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1119;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1113;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1120;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1121;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1122;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;30.6
bor1093;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_oenomais;(Boisduval, 1870);;
bor1048;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1049;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1050;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1006;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1051;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1057;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1023;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1024;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1046;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1004;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1010;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1016;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1022;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1026;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1032;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1033;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1036;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1040;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1043;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1044;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1054;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1056;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1061;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1065;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1070;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1073;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1074;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1042;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1018;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1093;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1095;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1097;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1120;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(Hübner, [1825]);;31.79
bor1048;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1049;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1019;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1021;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1046;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1013;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1014;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1015;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1026;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1027;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1030;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1032;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1036;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1069;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1070;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1075;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_philumena;(E. Doubleday, [1849]);;35.78
bor1048;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_polyxo;(H. Druce, 1874);;34.61
bor1051;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_polyxo;(H. Druce, 1874);;34.61
bor1014;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_polyxo;(H. Druce, 1874);;34.61
bor1041;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_polyxo;(H. Druce, 1874);;34.61
bor1047;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_polyxo;(H. Druce, 1874);;34.61
bor1074;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_polyxo;(H. Druce, 1874);;34.61
bor1021;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_xenocles;(Westwood, 1850);;
bor1041;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_xenocles;(Westwood, 1850);;
bor1048;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Mestra;Mestra_hersilia;(Fabricius, 1776);;
bor1006;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Mestra;Mestra_hersilia;(Fabricius, 1776);;
bor1051;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Mestra;Mestra_hersilia;(Fabricius, 1776);;
